min,line,coderate,p2p,platform,isp,value,cnt
1590812460,5,4000,0,pc_exe,电信,0,5
1590812460,3,500,0,adr,移动,0,3
1590812460,3,500,1,ipad,移动,0,3
1590812460,5,4000,1,ios,电信,0,20
1590812460,7,4000,1,adr,教育网,0,3
1590812460,7,0,0,adr,移动,0,6
1590812460,7,4000,1,webh5,海外,0,3
1590812460,5,2000,1,ios,移动,0,27
1590812460,3,4000,1,ipad,移动,0,3
1590812460,5,2000,1,adr,联通,1,31
1590812460,7,500,1,ios,联通,1,13
1590812460,7,500,0,pc_exe,联通,0,3
1590812460,7,4000,1,ipad,电信,0,14
1590812460,7,4000,1,ios,电信,1,87
1590812460,7,4000,0,pc_exe,小运营商,0,7
1590812460,7,2000,0,adr,电信,1,14
1590812460,5,500,1,ipad,联通,0,3
1590812460,5,4000,1,webh5,移动,0,9
1590812460,5,4000,1,webh5,电信,0,6
1590812460,5,4000,0,pc_exe,联通,0,6
1590812460,5,4000,1,ios,联通,0,6
1590812460,5,0,0,adr,移动,0,3
1590812460,3,4000,0,webh5,电信,0,2
1590812460,7,2000,0,pc_exe,小运营商,0,2
1590812460,7,4000,0,pc_exe,电信,0,79
1590812460,3,4000,1,pc_exe,电信,0,2
1590812460,7,500,0,adr,小运营商,0,3
1590812460,3,4000,0,adr_tv,移动,0,4
1590812460,7,2000,1,webh5,联通,0,14
1590812460,3,2000,0,ios,电信,0,2
1590812460,5,4000,0,pc_exe,移动,0,12
1590812460,3,4000,1,adr,移动,2,64
1590812460,3,2000,1,adr,教育网,1,1
1590812460,5,2000,1,adr,教育网,0,2
1590812460,7,2000,1,ipad,移动,1,34
1590812460,3,2000,1,ios,海外,0,4
1590812460,7,500,1,ios,移动,0,17
1590812460,7,2000,1,adr,小运营商,0,24
1590812460,5,2000,0,adr,移动,1,21
1590812460,7,2000,1,ipad,电信,1,36
1590812460,7,2000,1,ios,电信,2,71
1590812460,7,4000,1,ios,小运营商,1,5
1590812460,5,4000,1,adr,小运营商,2,6
1590812460,3,4000,1,ios,联通,0,6
1590812460,5,4000,1,adr,移动,1,122
1590812460,3,2000,1,adr,联通,2,30
1590812460,7,0,0,adr_tv,联通,1,35
1590812460,7,4000,1,pc_exe,小运营商,0,3
1590812460,7,2000,0,adr,联通,0,3
1590812460,7,4000,1,webh5,小运营商,0,9
1590812460,5,2000,0,ios,联通,3,48
1590812460,5,500,0,adr,电信,0,3
1590812460,7,500,1,pc_exe,移动,0,6
1590812460,3,2000,1,adr,电信,2,50
1590812460,3,500,1,adr,移动,0,6
1590812460,7,500,1,adr,海外,0,6
1590812460,7,2000,1,webh5,小运营商,0,3
1590812460,3,4000,1,ios,电信,0,4
1590812460,7,0,0,adr,联通,0,5
1590812460,7,4000,1,ios,移动,1,45
1590812460,8,2000,0,adr_tv,移动,1,1
1590812460,3,4000,1,adr,小运营商,0,3
1590812460,7,500,1,ipad,移动,0,6
1590812460,7,500,0,ios,电信,0,3
1590812460,3,0,0,adr,移动,0,3
1590812460,5,500,1,adr,移动,1,33
1590812460,3,2000,1,adr,移动,2,34
1590812460,7,2000,1,webh5,移动,0,30
1590812460,3,4000,0,pc_exe,移动,0,3
1590812460,7,4000,0,adr_tv,电信,0,3
1590812460,3,500,1,ios,联通,0,3
1590812460,7,2000,0,pc_exe,移动,0,9
1590812460,7,2000,0,ios,移动,0,1
1590812460,5,2000,1,adr,电信,4,75
1590812460,7,0,0,adr_tv,电信,2,34
1590812460,7,4000,0,webh5,联通,0,3
1590812460,7,2000,1,ipad,联通,0,18
1590812460,7,2000,0,adr_tv,联通,0,8
1590812460,7,2000,0,adr_tv,移动,1,21
1590812460,5,0,0,adr_tv,电信,0,25
1590812460,7,500,0,adr_tv,电信,1,3
1590812460,5,500,0,adr_tv,电信,0,3
1590812460,7,4000,0,adr_tv,移动,2,5
1590812460,5,500,1,ios,电信,1,6
1590812460,7,500,0,adr,移动,0,1
1590812460,3,2000,1,ipad,联通,0,3
1590812460,3,2000,0,adr_tv,移动,2,18
1590812460,5,2000,1,ipad,移动,0,1
1590812460,7,4000,0,ios,移动,0,3
1590812460,5,4000,0,pc_exe,未知,0,3
1590812460,7,2000,0,pc_exe,电信,1,11
1590812460,7,2000,1,webh5,电信,0,40
1590812460,7,2000,1,ipad,小运营商,0,6
1590812460,7,2000,1,adr,联通,4,208
1590812460,7,2000,1,ios,海外,0,1
1590812460,5,2000,1,adr,移动,7,71
1590812460,5,2000,0,adr,联通,0,157
1590812460,7,2000,0,ipad,电信,0,6
1590812460,7,500,1,webh5,移动,0,10
1590812460,7,4000,1,pc_exe,联通,0,14
1590812460,5,4000,1,adr,电信,6,109
1590812460,3,4000,1,adr,联通,0,17
1590812460,7,2000,0,adr_tv,小运营商,0,3
1590812460,3,2000,0,adr,联通,0,9
1590812460,7,4000,1,webh5,移动,2,89
1590812460,3,4000,1,ios,移动,0,5
1590812460,7,2000,0,ios,电信,0,3
1590812460,7,4000,1,pc_exe,电信,0,26
1590812460,5,0,0,adr_tv,联通,0,3
1590812460,255,0,2,webh5,小运营商,0,3
1590812460,5,-1,0,adr_tv,电信,0,1
1590812460,7,2000,0,webh5,移动,0,9
1590812460,7,4000,1,webh5,联通,1,52
1590812460,3,500,1,adr,联通,2,9
1590812460,7,2000,1,pc_exe,联通,0,3
1590812460,7,500,1,adr,小运营商,0,3
1590812460,3,500,1,adr,电信,1,10
1590812460,5,500,0,adr,联通,0,43
1590812460,5,500,0,adr,移动,0,9
1590812460,7,0,0,adr,电信,2,6
1590812460,7,500,0,pc_exe,移动,0,5
1590812460,7,4000,1,adr,电信,9,410
1590812460,3,2000,1,ios,联通,0,7
1590812460,7,500,1,ipad,电信,0,3
1590812460,7,4000,1,adr,小运营商,0,9
1590812460,7,0,0,webh5,移动,0,5
1590812460,7,500,1,ios,电信,0,6
1590812460,7,4000,1,adr,海外,0,3
1590812460,7,4000,0,pc_exe,移动,0,97
1590812460,5,2000,0,pc_exe,电信,1,6
1590812460,7,2000,0,adr_tv,电信,1,23
1590812460,5,2000,0,adr_tv,移动,1,9
1590812460,7,4000,0,webh5,电信,0,10
1590812460,5,4000,0,adr_tv,移动,0,6
1590812460,7,2000,1,adr,电信,19,414
1590812460,5,2000,1,ios,联通,0,3
1590812460,3,2000,1,webh5,联通,0,3
1590812460,3,0,0,adr_tv,移动,2,30
1590812460,3,0,0,adr_tv,联通,0,12
1590812460,3,2000,1,ios,电信,0,3
1590812460,3,2000,1,ipad,电信,0,3
1590812460,3,4000,1,ios,海外,0,1
1590812460,7,4000,0,webh5,移动,0,3
1590812460,5,500,0,ios,电信,0,3
1590812460,3,2000,1,ios,移动,0,2
1590812460,7,2000,1,webh5,教育网,0,1
1590812460,7,4000,1,adr,移动,13,503
1590812460,5,2000,0,adr_tv,联通,2,9
1590812460,5,2000,1,ipad,电信,1,4
1590812460,7,2000,0,adr,移动,1,11
1590812460,7,0,1,adr_tv,移动,1,3
1590812460,7,2000,1,adr,教育网,0,3
1590812460,5,0,0,adr,联通,0,4
1590812460,7,2000,1,adr,移动,20,476
1590812460,3,0,0,adr_tv,电信,0,17
1590812460,7,2000,0,webh5,海外,0,1
1590812460,5,4000,0,ios,联通,0,3
1590812460,5,4000,1,adr,联通,2,85
1590812460,5,2000,1,webh5,电信,0,3
1590812460,5,500,1,ios,移动,0,2
1590812460,5,4000,1,ios,移动,2,12
1590812460,7,500,1,adr,移动,6,96
1590812460,5,0,0,adr_tv,移动,2,20
1590812460,7,2000,1,ios,移动,1,60
1590812460,3,500,0,adr_tv,联通,0,3
1590812460,7,4000,1,ios,联通,0,27
1590812460,7,4000,0,pc_exe,教育网,0,3
1590812460,5,0,0,adr,电信,0,1
1590812460,5,500,1,adr,联通,0,3
1590812460,3,2000,0,adr_tv,联通,0,6
1590812460,3,4000,1,webh5,电信,0,6
1590812460,7,4000,0,pc_exe,联通,2,36
1590812460,7,2000,1,pc_exe,电信,0,12
1590812460,3,500,1,ios,移动,0,6
1590812460,5,2000,1,ios,电信,3,14
1590812520,5,500,0,adr,联通,1,68
1590812520,3,2000,1,webh5,联通,0,3
1590812520,7,2000,0,webh5,海外,0,3
1590812520,7,2000,0,pc_exe,联通,2,9
1590812520,5,2000,1,ipad,电信,0,3
1590812520,7,2000,0,adr_tv,联通,2,14
1590812520,7,500,0,adr,移动,0,4
1590812520,3,2000,0,adr_tv,联通,0,7
1590812520,7,0,0,adr,电信,0,7
1590812520,7,2000,1,ipad,小运营商,0,6
1590812520,3,2000,1,adr,教育网,0,3
1590812520,7,0,0,adr_tv,电信,4,46
1590812520,7,2000,1,webh5,小运营商,0,1
1590812520,7,4000,1,pc_exe,联通,0,15
1590812520,5,500,1,ios,电信,0,6
1590812520,3,500,1,adr,电信,3,14
1590812520,7,4000,0,adr_tv,电信,0,3
1590812520,7,4000,1,ipad,电信,0,15
1590812520,7,4000,0,pc_exe,小运营商,0,6
1590812520,3,4000,0,pc_exe,移动,0,2
1590812520,7,4000,1,ios,联通,1,21
1590812520,5,500,0,ios,电信,0,3
1590812520,5,4000,1,ios,移动,0,10
1590812520,7,2000,1,adr,教育网,0,3
1590812520,7,4000,1,adr,电信,8,482
1590812520,3,4000,1,ios,联通,0,10
1590812520,7,500,1,adr,移动,3,101
1590812520,5,2000,1,adr,小运营商,0,9
1590812520,7,4000,0,pc_exe,移动,1,98
1590812520,3,4000,1,ipad,联通,0,3
1590812520,7,4000,1,adr,海外,0,3
1590812520,3,500,1,adr,移动,0,7
1590812520,7,500,1,pc_exe,移动,0,6
1590812520,5,500,1,adr,联通,0,3
1590812520,7,2000,1,webh5,联通,0,15
1590812520,7,500,0,ios,电信,0,3
1590812520,5,4000,1,adr,小运营商,2,7
1590812520,7,4000,0,pc_exe,电信,0,77
1590812520,7,500,0,adr,电信,0,1
1590812520,3,0,0,adr_tv,联通,0,12
1590812520,7,2000,1,pc_exe,移动,1,1
1590812520,5,0,0,adr,联通,0,6
1590812520,7,2000,0,adr_tv,小运营商,0,3
1590812520,5,4000,1,adr,联通,2,90
1590812520,3,500,0,adr,联通,0,2
1590812520,7,500,0,adr_tv,电信,1,1
1590812520,5,2000,1,ios,海外,0,1
1590812520,7,500,1,adr,联通,2,36
1590812520,5,4000,0,adr_tv,电信,1,6
1590812520,3,2000,1,adr,电信,2,48
1590812520,7,0,0,adr,移动,0,6
1590812520,7,500,1,ios,联通,1,17
1590812520,7,500,0,pc_exe,联通,1,3
1590812520,3,4000,0,ios,移动,0,1
1590812520,3,4000,1,pc_exe,电信,0,3
1590812520,7,4000,1,ios,移动,3,51
1590812520,7,0,0,adr_tv,移动,4,84
1590812520,3,2000,0,adr,联通,0,9
1590812520,7,2000,1,adr,小运营商,2,33
1590812520,7,4000,0,webh5,联通,0,2
1590812520,3,2000,1,ios,电信,0,2
1590812520,7,2000,0,web,电信,0,1
1590812520,7,4000,0,webh5,电信,0,14
1590812520,5,4000,0,pc_exe,联通,0,7
1590812520,3,2000,1,ipad,电信,0,3
1590812520,7,2000,0,webh5,移动,0,10
1590812520,5,2000,0,adr_tv,联通,3,9
1590812520,5,500,1,adr,移动,1,47
1590812520,3,2000,1,ipad,教育网,0,3
1590812520,5,500,1,ios,移动,0,1
1590812520,5,2000,0,pc_exe,电信,1,4
1590812520,7,4000,1,adr,移动,17,596
1590812520,5,2000,1,adr,移动,3,80
1590812520,3,4000,1,webh5,电信,0,6
1590812520,7,2000,0,ios,电信,0,4
1590812520,5,2000,1,adr,电信,1,77
1590812520,7,500,1,adr,小运营商,0,6
1590812520,3,4000,1,ios,小运营商,0,2
1590812520,5,4000,1,webh5,电信,0,6
1590812520,3,2000,1,adr,移动,1,42
1590812520,3,4000,0,adr_tv,移动,0,6
1590812520,6,0,0,adr_tv,移动,0,1
1590812520,5,2000,0,ios,联通,2,51
1590812520,5,4000,0,adr_tv,移动,0,6
1590812520,7,500,1,webh5,联通,0,3
1590812520,3,500,0,adr_tv,联通,0,3
1590812520,7,2000,1,pc_exe,电信,0,11
1590812520,7,4000,1,ios,电信,4,84
1590812520,7,500,1,ipad,移动,0,6
1590812520,7,2000,1,ios,联通,4,25
1590812520,7,2000,0,adr_tv,电信,2,27
1590812520,5,4000,1,ios,联通,0,7
1590812520,7,2000,0,adr,电信,0,13
1590812520,5,2000,1,ios,移动,0,19
1590812520,5,500,0,ios,联通,0,14
1590812520,7,2000,0,ios,移动,0,1
1590812520,7,4000,1,webh5,海外,0,3
1590812520,5,500,1,adr,电信,0,15
1590812520,7,500,1,webh5,电信,0,6
1590812520,3,4000,1,adr,小运营商,0,3
1590812520,3,2000,1,ios,移动,0,5
1590812520,3,4000,1,ipad,移动,0,3
1590812520,7,2000,0,ipad,电信,0,6
1590812520,7,2000,1,adr,联通,8,231
1590812520,7,2000,1,webh5,电信,0,42
1590812520,7,2000,1,ios,海外,0,3
1590812520,5,0,0,adr_tv,联通,0,3
1590812520,5,4000,0,pc_exe,移动,0,12
1590812520,3,0,0,adr,电信,0,2
1590812520,7,4000,1,pc_exe,移动,3,28
1590812520,7,500,0,pc_exe,移动,0,7
1590812520,5,0,0,adr_tv,电信,0,27
1590812520,5,4000,1,webh5,移动,0,8
1590812520,7,2000,0,adr,移动,0,11
1590812520,5,2000,1,ios,电信,2,14
1590812520,7,2000,1,ipad,联通,0,19
1590812520,7,4000,0,ios,移动,0,3
1590812520,5,4000,1,adr,电信,6,131
1590812520,5,0,0,adr,移动,0,6
1590812520,5,500,1,ipad,联通,0,3
1590812520,3,4000,1,ios,海外,0,1
1590812520,255,0,2,webh5,小运营商,0,3
1590812520,3,500,1,adr,联通,0,11
1590812520,7,500,1,adr,海外,0,6
1590812520,5,500,0,adr_tv,电信,0,3
1590812520,5,2000,0,adr,联通,2,176
1590812520,7,0,0,adr,联通,0,5
1590812520,7,0,0,adr_tv,联通,1,40
1590812520,7,4000,1,webh5,小运营商,0,14
1590812520,7,2000,1,adr,电信,20,464
1590812520,5,4000,0,ios,联通,0,3
1590812520,7,500,1,webh5,移动,0,12
1590812520,7,0,1,adr_tv,移动,0,3
1590812520,7,500,1,ios,电信,1,8
1590812520,7,2000,0,ipad,移动,0,1
1590812520,3,2000,0,adr,海外,0,3
1590812520,3,0,0,adr_tv,电信,1,23
1590812520,3,4000,1,adr,电信,0,66
1590812520,7,2000,0,adr,联通,0,6
1590812520,7,4000,0,pc_exe,教育网,0,3
1590812520,3,500,0,adr,移动,0,3
1590812520,3,2000,1,ipad,联通,0,3
1590812520,3,0,0,adr,移动,0,1
1590812520,5,2000,1,adr,联通,1,46
1590812520,7,2000,1,webh5,教育网,0,3
1590812520,7,2000,1,ipad,电信,3,39
1590812520,7,4000,1,ios,小运营商,1,5
1590812520,7,2000,0,ipad,小运营商,0,1
1590812520,7,2000,1,ios,电信,3,81
1590812520,5,2000,0,adr,移动,0,27
1590812520,3,2000,1,adr,小运营商,0,1
1590812520,3,4000,0,webh5,电信,0,1
1590812520,7,4000,1,pc_exe,电信,0,27
1590812520,5,0,0,adr_tv,移动,1,25
1590812520,5,2000,1,adr,教育网,0,2
1590812520,3,4000,1,ios,移动,1,11
1590812520,3,500,1,ios,联通,0,9
1590812520,7,2000,1,pc_exe,联通,0,3
1590812520,5,500,0,adr,移动,0,9
1590812520,7,4000,0,pc_exe,联通,1,40
1590812520,5,2000,0,adr_tv,移动,0,12
1590812520,7,4000,1,adr,联通,4,290
1590812520,3,2000,1,ios,联通,0,2
1590812520,3,2000,1,adr,联通,4,40
1590812520,7,4000,1,webh5,联通,0,57
1590812520,3,0,0,ios,电信,0,1
1590812520,7,4000,0,webh5,移动,0,3
1590812520,7,500,1,adr,电信,6,96
1590812520,7,0,0,webh5,移动,0,5
1590812520,3,4000,1,ios,电信,0,5
1590812520,7,2000,0,webh5,小运营商,0,2
1590812520,3,500,1,ios,移动,0,6
1590812520,7,2000,1,ipad,移动,0,32
1590812520,7,4000,1,webh5,电信,0,178
1590812520,3,2000,0,ios,电信,0,2
1590812520,7,2000,1,ios,移动,3,59
1590812520,3,4000,0,pc_exe,电信,0,3
1590812520,7,4000,0,adr_tv,移动,0,8
1590812520,7,4000,1,adr,小运营商,1,9
1590812520,7,500,1,ipad,电信,0,3
1590812520,5,4000,1,ios,电信,0,16
1590812520,7,4000,0,web,电信,0,1
1590812520,3,500,1,ipad,移动,0,3
1590812520,7,2000,0,adr_tv,移动,0,20
1590812520,7,4000,1,webh5,移动,2,95
1590812520,3,2000,0,adr_tv,移动,0,20
1590812520,7,4000,1,ipad,移动,0,1
1590812520,5,2000,1,ios,联通,0,3
1590812520,7,4000,1,pc_exe,小运营商,0,2
1590812520,7,2000,1,adr,移动,20,515
1590812520,7,0,0,adr_tv,小运营商,0,3
1590812520,5,4000,0,pc_exe,电信,0,3
1590812520,7,2000,0,pc_exe,移动,0,9
1590812520,5,500,0,adr,电信,0,6
1590812520,7,500,1,ios,移动,0,10
1590812520,7,2000,0,pc_exe,电信,0,12
1590812520,3,4000,1,adr,联通,0,24
1590812520,5,4000,1,adr,移动,1,135
1590812520,3,2000,0,adr_tv,电信,0,3
1590812520,5,2000,1,webh5,电信,0,3
1590812520,3,2000,1,ios,教育网,0,2
1590812520,3,0,0,adr_tv,移动,4,30
1590812520,7,2000,1,webh5,移动,0,36
1590812520,3,4000,1,adr,移动,0,67
1590812520,7,4000,1,adr,教育网,0,5
1590812580,3,2000,1,ipad,教育网,0,3
1590812580,7,4000,1,webh5,小运营商,0,13
1590812580,3,500,1,adr,移动,3,7
1590812580,5,4000,0,ios,联通,0,3
1590812580,5,500,1,adr,联通,1,4
1590812580,3,2000,1,ios,移动,0,6
1590812580,5,500,1,ipad,联通,0,1
1590812580,7,4000,1,pc_exe,电信,1,29
1590812580,7,500,0,adr,移动,2,6
1590812580,5,4000,1,ios,移动,0,15
1590812580,5,500,1,ios,电信,2,5
1590812580,7,500,1,adr,移动,34,88
1590812580,5,4000,0,pc_exe,电信,0,2
1590812580,7,2000,1,ipad,移动,0,26
1590812580,7,0,0,adr_tv,移动,4,75
1590812580,7,2000,0,webh5,小运营商,0,2
1590812580,7,2000,1,ipad,电信,0,39
1590812580,7,500,1,adr,小运营商,1,3
1590812580,3,2000,1,adr,联通,11,34
1590812580,7,500,1,pc_exe,移动,2,6
1590812580,7,4000,1,webh5,海外,0,1
1590812580,5,500,0,ios,电信,2,5
1590812580,7,4000,0,webh5,移动,0,4
1590812580,3,0,0,adr_tv,移动,3,25
1590812580,7,500,1,adr,电信,28,85
1590812580,3,4000,1,ios,联通,0,12
1590812580,5,500,0,ios,移动,0,1
1590812580,7,2000,0,pc_exe,联通,3,6
1590812580,5,4000,0,pc_exe,联通,1,9
1590812580,5,4000,0,adr_tv,联通,0,2
1590812580,7,4000,0,pc_exe,电信,0,81
1590812580,3,-1,0,adr_tv,电信,0,1
1590812580,7,500,1,webh5,电信,0,5
1590812580,3,2000,1,adr,教育网,1,3
1590812580,3,4000,1,ios,电信,0,5
1590812580,7,2000,0,adr,联通,1,6
1590812580,5,4000,1,ios,联通,0,8
1590812580,7,2000,0,adr,电信,6,15
1590812580,7,2000,0,adr_tv,移动,7,25
1590812580,5,2000,1,ios,移动,3,25
1590812580,7,2000,0,pc_exe,移动,4,11
1590812580,3,2000,0,adr_tv,电信,0,2
1590812580,7,2000,1,adr,移动,139,454
1590812580,7,500,0,ipad,电信,0,1
1590812580,7,4000,1,webh5,电信,0,184
1590812580,7,4000,1,adr,教育网,0,4
1590812580,7,2000,1,adr,小运营商,7,30
1590812580,7,2000,1,ios,联通,8,33
1590812580,3,2000,1,adr,电信,16,45
1590812580,5,2000,1,adr,联通,15,50
1590812580,5,0,0,adr_tv,电信,0,22
1590812580,7,2000,1,webh5,移动,2,44
1590812580,5,2000,1,ios,小运营商,0,1
1590812580,3,500,1,ipad,移动,2,4
1590812580,3,2000,0,adr,海外,0,3
1590812580,7,2000,1,pc_exe,电信,5,11
1590812580,3,500,0,adr_tv,联通,1,3
1590812580,7,4000,1,ios,小运营商,3,3
1590812580,7,2000,1,pc_exe,联通,1,3
1590812580,7,4000,0,adr_tv,电信,0,3
1590812580,7,500,1,adr,联通,16,36
1590812580,7,2000,0,adr_tv,联通,4,17
1590812580,7,4000,1,adr,电信,14,441
1590812580,7,500,1,webh5,移动,0,13
1590812580,3,500,1,ios,联通,1,4
1590812580,7,4000,1,ios,联通,0,37
1590812580,5,4000,0,adr_tv,移动,0,6
1590812580,7,0,0,adr,电信,0,3
1590812580,5,500,0,adr,联通,25,69
1590812580,7,2000,1,ipad,小运营商,0,6
1590812580,3,4000,1,adr,小运营商,0,4
1590812580,5,2000,0,adr_tv,移动,4,9
1590812580,3,4000,0,adr_tv,移动,0,5
1590812580,5,4000,1,ios,电信,0,12
1590812580,3,500,0,adr,联通,3,3
1590812580,7,2000,1,ios,电信,3,84
1590812580,7,2000,1,ios,海外,0,2
1590812580,7,4000,1,pc_exe,联通,1,21
1590812580,5,2000,0,adr,移动,6,20
1590812580,7,500,0,ios,电信,1,3
1590812580,5,500,1,adr,移动,13,42
1590812580,7,2000,0,web,电信,0,3
1590812580,7,4000,1,ios,移动,2,51
1590812580,7,2000,1,webh5,联通,0,16
1590812580,7,2000,0,webh5,海外,0,2
1590812580,7,500,0,pc_exe,移动,1,4
1590812580,7,2000,0,ipad,电信,0,7
1590812580,3,4000,1,adr,移动,2,72
1590812580,5,2000,0,adr_tv,联通,5,9
1590812580,3,4000,1,ios,小运营商,0,2
1590812580,7,2000,1,ipad,联通,0,11
1590812580,8,0,0,adr_tv,移动,0,1
1590812580,7,0,0,adr,移动,0,7
1590812580,3,2000,0,adr_tv,联通,1,3
1590812580,7,2000,1,webh5,教育网,0,3
1590812580,7,2000,1,ios,未知,0,3
1590812580,7,4000,0,adr_tv,移动,0,6
1590812580,7,2000,1,adr,联通,75,208
1590812580,5,2000,1,ios,联通,0,3
1590812580,7,4000,1,webh5,移动,2,83
1590812580,3,0,0,adr_tv,电信,1,21
1590812580,7,2000,0,adr_tv,小运营商,3,7
1590812580,7,0,0,adr_tv,电信,8,49
1590812580,7,500,1,ios,联通,5,12
1590812580,5,2000,1,adr,小运营商,3,10
1590812580,5,500,1,adr,电信,6,20
1590812580,5,4000,1,webh5,移动,0,7
1590812580,7,500,1,webh5,联通,0,3
1590812580,7,4000,0,pc_exe,移动,2,96
1590812580,5,4000,1,webh5,电信,0,3
1590812580,7,2000,0,adr_tv,电信,5,18
1590812580,5,0,0,adr_tv,移动,0,24
1590812580,7,4000,0,pc_exe,联通,1,39
1590812580,3,2000,1,ios,联通,0,5
1590812580,5,2000,1,adr,移动,22,74
1590812580,5,0,0,adr,移动,0,4
1590812580,5,500,0,adr_tv,电信,1,3
1590812580,7,500,0,adr_tv,移动,1,1
1590812580,7,4000,1,adr,小运营商,0,7
1590812580,7,4000,1,webh5,联通,0,65
1590812580,7,500,1,ipad,移动,2,6
1590812580,7,2000,1,webh5,小运营商,0,4
1590812580,5,0,0,adr_tv,联通,0,3
1590812580,3,2000,1,ios,电信,0,10
1590812580,3,4000,1,adr,电信,0,63
1590812580,255,0,2,webh5,小运营商,0,3
1590812580,3,2000,1,adr,小运营商,0,1
1590812580,7,0,0,webh5,移动,0,5
1590812580,3,500,1,adr,电信,5,15
1590812580,3,500,0,adr,移动,1,3
1590812580,7,2000,1,adr,电信,126,400
1590812580,5,4000,0,pc_exe,未知,0,5
1590812580,7,500,1,adr,海外,1,5
1590812580,7,0,1,adr_tv,移动,0,3
1590812580,5,500,1,ios,移动,0,1
1590812580,5,0,0,adr,联通,0,3
1590812580,7,4000,1,ios,教育网,0,3
1590812580,3,2000,0,pc_exe,联通,0,1
1590812580,3,2000,1,ipad,电信,0,3
1590812580,5,500,0,ios,联通,3,12
1590812580,7,2000,1,webh5,电信,1,40
1590812580,5,4000,1,adr,联通,1,70
1590812580,5,2000,0,adr,电信,1,1
1590812580,3,4000,1,webh5,电信,0,6
1590812580,7,2000,1,ios,移动,1,75
1590812580,7,4000,1,adr,海外,0,3
1590812580,7,4000,1,adr,移动,19,505
1590812580,5,4000,1,adr,小运营商,0,7
1590812580,3,2000,1,ipad,联通,0,3
1590812580,7,4000,1,adr,联通,3,276
1590812580,7,2000,0,ios,电信,0,3
1590812580,3,0,0,adr_tv,联通,0,9
1590812580,7,2000,0,adr,移动,2,6
1590812580,5,2000,1,ios,电信,1,21
1590812580,7,4000,1,ipad,移动,0,8
1590812580,3,2000,1,ios,海外,1,3
1590812580,7,4000,1,pc_exe,小运营商,0,2
1590812580,5,4000,0,pc_exe,移动,2,15
1590812580,3,2000,0,adr,联通,2,9
1590812580,3,2000,0,adr_tv,移动,5,23
1590812580,7,500,1,ios,电信,0,8
1590812580,5,500,0,adr,移动,2,7
1590812580,7,500,0,pc_exe,联通,1,3
1590812580,5,2000,0,pc_exe,电信,0,3
1590812580,7,500,1,ipad,电信,2,5
1590812580,5,4000,1,adr,电信,6,129
1590812580,7,4000,0,ios,移动,0,1
1590812580,7,4000,0,pc_exe,教育网,0,3
1590812580,3,500,1,ios,移动,2,6
1590812580,7,4000,1,pc_exe,移动,2,34
1590812580,3,4000,1,ios,海外,0,3
1590812580,3,500,1,adr,联通,5,12
1590812580,5,2000,0,ios,联通,1,47
1590812580,3,4000,1,pc_exe,电信,0,3
1590812580,3,4000,1,adr,联通,0,29
1590812580,3,2000,0,adr,电信,0,2
1590812580,3,4000,1,ipad,移动,0,3
1590812580,7,2000,0,pc_exe,电信,2,9
1590812580,7,500,0,adr_tv,电信,1,2
1590812580,7,4000,1,ios,电信,2,78
1590812580,7,2000,0,webh5,移动,0,12
1590812580,7,4000,0,pc_exe,小运营商,0,6
1590812580,7,500,0,adr_tv,联通,1,2
1590812580,7,0,0,adr,联通,0,1
1590812580,7,4000,1,ipad,电信,0,12
1590812580,3,2000,1,adr,海外,1,2
1590812580,5,2000,1,webh5,电信,0,3
1590812580,7,500,1,ios,移动,2,12
1590812580,5,500,0,adr,电信,2,6
1590812580,3,4000,1,ipad,联通,0,3
1590812580,5,4000,1,adr,移动,4,146
1590812580,7,0,0,adr_tv,联通,0,36
1590812580,3,2000,1,adr,移动,16,43
1590812580,3,4000,0,pc_exe,电信,0,4
1590812580,7,2000,1,adr,教育网,0,3
1590812580,5,2000,1,adr,电信,19,70
1590812580,5,2000,0,adr,联通,45,165
1590812580,7,2000,0,ios,移动,0,3
1590812580,5,2000,1,ipad,电信,0,3
1590812580,7,4000,0,webh5,电信,0,15
1590812580,3,2000,1,webh5,联通,0,3
1590812580,3,4000,1,ios,移动,3,12
1590812580,7,4000,0,webh5,联通,0,3
1590812640,7,2000,0,adr_tv,移动,0,1
1590812640,5,4000,1,adr,联通,0,1
1590812640,5,2000,1,adr,联通,0,3
1590812640,5,500,0,adr,联通,0,1
1590812640,3,2000,1,ios,电信,0,1
1590812640,5,2000,0,adr,移动,1,1
1590812640,7,4000,0,pc_exe,联通,0,2
1590812640,7,4000,1,webh5,电信,0,3
1590812640,7,4000,1,adr,电信,0,11
1590812640,5,2000,0,adr,联通,2,2
1590812640,7,2000,1,adr,移动,0,4
1590812640,7,0,0,adr_tv,移动,0,1
1590812640,7,500,1,adr,电信,0,2
1590812640,5,4000,1,adr,电信,0,1
1590812640,3,4000,1,adr,联通,0,1
1590812640,7,2000,1,adr,联通,0,3
1590812640,5,2000,1,adr,电信,0,3
1590812640,7,2000,1,adr,电信,1,9
1590812640,7,2000,0,webh5,海外,0,1
1590812640,7,2000,1,webh5,电信,0,1
1590812640,5,2000,1,adr,移动,0,3
1590812640,5,4000,1,webh5,移动,0,1
1590812640,3,2000,1,adr,联通,0,2
1590812640,7,2000,1,ipad,移动,0,2
1590812640,7,4000,1,ios,联通,0,1
1590812640,7,4000,1,adr,移动,0,6
