min,line,coderate,p2p,platform,isp,value,cnt
1590843240,6,2000,0,adr,联通,33,551
1590843240,3,500,1,pc_exe,移动,2,34
1590843240,3,8000,0,webh5,教育网,0,3
1590843240,3,500,1,adr,移动,48,1360
1590843240,5,4000,1,ipad,移动,0,17
1590843240,5,8000,0,pc_exe,电信,2,225
1590843240,5,4000,1,adr,小运营商,1,133
1590843240,3,500,1,pc_exe,教育网,0,3
1590843240,8,2000,0,pc_exe,小运营商,2,196
1590843240,8,2000,0,ipad,海外,0,3
1590843240,6,500,0,webh5,移动,0,94
1590843240,3,2000,1,pc_exe,电信,56,1485
1590843240,8,2000,0,ipad,联通,1,14
1590843240,3,500,1,pc_exe,小运营商,0,6
1590843240,8,8000,0,webh5,教育网,0,1
1590843240,5,8000,0,adr,联通,0,3
1590843240,3,2000,1,adr,联通,106,4870
1590843240,6,500,1,webh5,电信,1,1054
1590843240,8,2000,0,webh5,小运营商,0,27
1590843240,8,2000,1,ipad,海外,0,14
1590843240,3,-1,0,adr_tv,电信,0,4
1590843240,3,0,0,adr,联通,0,33
1590843240,3,2000,1,ipad,移动,16,1107
1590843240,8,500,1,adr,电信,59,1358
1590843240,6,8000,0,adr_tv,电信,7,64
1590843240,6,500,0,pc_exe,移动,5,218
1590843240,8,500,1,pc_exe,移动,6,63
1590843240,6,500,1,pc_exe,联通,10,37
1590843240,5,8000,1,ipad,海外,0,3
1590843240,6,0,1,ipad,移动,0,2
1590843240,5,4000,1,ipad,电信,0,26
1590843240,6,0,1,ipad,电信,0,5
1590843240,5,2000,1,ipad,联通,2,277
1590843240,6,500,1,ios,移动,88,814
1590843240,8,2000,1,webh5,未知,0,4
1590843240,8,4000,0,adr,移动,2,80
1590843240,8,8000,1,adr,移动,15,813
1590843240,3,8000,0,ipad,联通,0,3
1590843240,8,2000,1,adr,联通,152,5604
1590843240,8,8000,1,pc_exe,电信,15,686
1590843240,15,0,1,ipad,移动,0,1
1590843240,8,0,1,ios,电信,0,4
1590843240,5,4000,0,webh5,移动,0,2
1590843240,3,4000,1,webh5,教育网,0,5
1590843240,3,500,0,webh5,电信,0,42
1590843240,8,2000,1,ios,小运营商,10,238
1590843240,3,500,1,ios,电信,23,591
1590843240,3,2000,0,adr,海外,2,15
1590843240,6,8000,0,ios,联通,0,6
1590843240,3,2000,1,ipad,小运营商,2,142
1590843240,5,4000,0,adr_tv,联通,18,180
1590843240,8,8000,0,adr_tv,联通,1,8
1590843240,6,4000,0,ios,海外,0,2
1590843240,5,8000,1,adr,海外,0,3
1590843240,8,2000,1,ios,联通,76,1842
1590843240,3,2000,0,webh5,教育网,0,1
1590843240,8,8000,1,pc_exe,小运营商,0,41
1590843240,5,4000,0,adr,未知,0,3
1590843240,8,2000,0,adr,教育网,2,3
1590843240,6,500,1,adr,小运营商,12,124
1590843240,8,4000,1,adr,海外,0,3
1590843240,3,4000,0,ios,小运营商,0,4
1590843240,5,2000,1,ios,教育网,0,5
1590843240,3,2000,0,webh5,联通,0,81
1590843240,8,8000,1,adr,联通,6,403
1590843240,8,2500,1,ipad,移动,0,9
1590843240,5,4000,1,ipad,小运营商,0,9
1590843240,5,500,0,webh5,移动,0,3
1590843240,6,8000,0,pc_exe,电信,18,1491
1590843240,5,2000,0,webh5,小运营商,0,6
1590843240,5,8000,0,web,电信,0,3
1590843240,6,4000,0,adr_tv,联通,19,453
1590843240,5,8000,0,ios,联通,3,47
1590843240,8,2000,0,webh5,移动,1,206
1590843240,3,8000,1,ios,移动,3,186
1590843240,5,8000,1,webh5,联通,0,28
1590843240,6,8000,1,ios,电信,10,545
1590843240,6,2000,0,adr,移动,64,942
1590843240,3,4000,0,ios,移动,0,6
1590843240,5,2000,1,ipad,海外,2,64
1590843240,6,2000,1,ipad,教育网,1,24
1590843240,8,4000,0,adr_tv,移动,28,578
1590843240,8,2000,0,webh5,海外,0,8
1590843240,8,2000,1,pc_exe,未知,0,6
1590843240,3,2000,1,ipad,电信,15,1478
1590843240,7,2000,0,adr_tv,移动,1,1
1590843240,5,2000,1,webh5,移动,1,61
1590843240,6,4000,0,adr_tv,小运营商,0,41
1590843240,8,2000,1,webh5,电信,8,5079
1590843240,6,500,1,ipad,移动,2,80
1590843240,15,0,1,ipad,电信,0,1
1590843240,5,4000,0,pc_exe,移动,2,127
1590843240,3,4000,1,webh5,海外,0,10
1590843240,6,0,0,adr_tv,联通,12,687
1590843240,8,0,0,webh5,电信,0,28
1590843240,8,4000,1,pc_exe,海外,0,3
1590843240,3,500,0,web,小运营商,0,1
1590843240,8,8000,0,pc_exe,海外,0,7
1590843240,5,500,1,pc_exe,电信,1,9
1590843240,3,500,0,ios,移动,3,30
1590843240,8,2500,1,ipad,联通,0,3
1590843240,6,8000,1,webh5,移动,4,640
1590843240,6,2000,0,adr_tv,移动,91,1526
1590843240,8,500,0,adr_tv,移动,9,82
1590843240,6,8000,1,webh5,海外,0,7
1590843240,6,2000,1,pc_exe,移动,291,3129
1590843240,7,0,1,ipad,小运营商,0,1
1590843240,6,4000,0,webh5,移动,0,33
1590843240,5,0,0,webh5,移动,0,2
1590843240,5,2000,0,adr_tv,小运营商,4,54
1590843240,3,8000,0,web,小运营商,0,9
1590843240,8,4000,0,pc_exe,电信,3,383
1590843240,3,4000,1,ipad,联通,1,72
1590843240,3,2000,1,pc_exe,联通,35,780
1590843240,8,8000,0,web,联通,0,28
1590843240,5,8000,0,pc_exe,联通,0,105
1590843240,6,500,0,pc_exe,联通,2,107
1590843240,5,4000,1,pc_exe,小运营商,4,28
1590843240,3,2000,0,pc_exe,海外,0,63
1590843240,5,8000,0,adr_tv,移动,0,19
1590843240,6,2000,0,web,电信,0,6
1590843240,3,500,1,ipad,联通,3,74
1590843240,8,500,0,pc_exe,电信,4,227
1590843240,6,2500,0,adr_tv,电信,0,3
1590843240,6,500,0,pc_exe,小运营商,0,26
1590843240,3,2000,0,adr,联通,27,466
1590843240,8,2000,1,ios,移动,109,3118
1590843240,3,8000,0,webh5,移动,0,30
1590843240,6,8000,0,ios,移动,0,14
1590843240,4,0,1,ios,联通,0,1
1590843240,5,4000,0,pc_exe,教育网,0,3
1590843240,255,4294967,0,adr,电信,0,5
1590843240,5,8000,1,pc_exe,海外,0,2
1590843240,6,2000,1,pc_exe,海外,3,23
1590843240,3,8000,1,webh5,未知,0,3
1590843240,5,4000,1,adr,移动,17,1181
1590843240,6,500,0,adr_tv,电信,13,144
1590843240,5,2000,1,pc_exe,移动,2,33
1590843240,6,4000,1,pc_exe,电信,13,318
1590843240,5,2000,0,pc_exe,电信,1,116
1590843240,13,0,1,ipad,电信,1,2
1590843240,6,4000,0,pc_exe,移动,7,512
1590843240,3,2000,0,webh5,海外,0,7
1590843240,5,0,0,adr_tv,联通,2,208
1590843240,3,8000,1,pc_exe,小运营商,1,39
1590843240,3,500,0,ipad,电信,1,17
1590843240,3,500,0,pc_exe,电信,1,113
1590843240,3,8000,1,pc_exe,电信,14,961
1590843240,3,4000,1,pc_exe,海外,1,16
1590843240,8,500,1,ipad,联通,2,67
1590843240,6,4000,0,webh5,电信,0,65
1590843240,6,500,1,webh5,教育网,0,6
1590843240,6,500,0,web,小运营商,0,1
1590843240,8,2000,0,pc_exe,海外,0,44
1590843240,3,0,1,ipad,移动,1,9
1590843240,8,0,0,adr_tv,移动,31,815
1590843240,3,2500,1,ipad,联通,0,9
1590843240,6,8000,1,adr,海外,0,3
1590843240,3,8000,0,pc_exe,教育网,0,6
1590843240,5,8000,1,webh5,海外,0,4
1590843240,8,500,0,pc_exe,联通,0,110
1590843240,3,4000,1,adr,海外,1,18
1590843240,8,500,1,webh5,教育网,0,4
1590843240,6,2000,1,adr,教育网,6,35
1590843240,8,4000,1,adr,移动,76,1899
1590843240,5,500,1,ios,小运营商,3,24
1590843240,8,4000,0,webh5,电信,0,24
1590843240,3,4000,0,adr_tv,移动,55,902
1590843240,8,4000,0,ios,联通,1,8
1590843240,3,4000,0,pc_exe,联通,0,135
1590843240,6,500,0,web,移动,1,6
1590843240,8,2000,0,web,移动,0,18
1590843240,5,500,1,adr,联通,17,456
1590843240,6,500,0,web,联通,0,7
1590843240,6,2500,1,ipad,移动,0,14
1590843240,3,8000,0,pc_exe,移动,7,1000
1590843240,3,500,1,webh5,联通,0,203
1590843240,3,4000,0,adr,电信,4,67
1590843240,8,4000,0,ios,移动,0,10
1590843240,3,0,0,ipad,电信,0,1
1590843240,5,500,1,ios,联通,8,213
1590843240,5,8000,0,webh5,小运营商,0,2
1590843240,8,8000,0,ios,移动,0,6
1590843240,8,2000,0,webh5,联通,0,121
1590843240,3,8000,0,ios,海外,0,4
1590843240,3,2000,1,ios,联通,45,1845
1590843240,8,4000,1,ios,电信,37,857
1590843240,8,8000,1,ipad,移动,2,144
1590843240,6,2000,1,pc_exe,小运营商,10,213
1590843240,5,4500,1,ios,电信,0,2
1590843240,5,4000,0,pc_exe,海外,0,16
1590843240,6,4000,1,pc_exe,小运营商,0,24
1590843240,6,4000,1,ios,移动,41,1014
1590843240,5,2000,1,pc_exe,小运营商,0,12
1590843240,6,4500,0,ipad,电信,0,14
1590843240,7,0,0,ipad,联通,0,1
1590843240,3,500,0,adr_tv,移动,17,180
1590843240,5,2000,0,ios,移动,1,60
1590843240,6,500,0,ipad,联通,0,6
1590843240,8,500,0,ios,移动,4,29
1590843240,6,4000,0,webh5,小运营商,0,11
1590843240,6,500,0,adr_tv,联通,17,77
1590843240,6,8000,0,pc_exe,联通,7,709
1590843240,8,2000,1,ipad,电信,29,1711
1590843240,5,8000,1,webh5,小运营商,0,8
1590843240,3,8000,0,adr_tv,移动,0,82
1590843240,5,500,1,ipad,移动,2,20
1590843240,6,2000,1,ios,教育网,1,17
1590843240,5,500,1,adr,小运营商,3,101
1590843240,3,8000,0,web,联通,1,42
1590843240,6,8000,0,adr_tv,移动,8,56
1590843240,3,4000,1,webh5,小运营商,0,42
1590843240,5,500,1,ipad,电信,0,30
1590843240,6,4000,0,adr_tv,未知,0,3
1590843240,5,500,0,adr,电信,3,142
1590843240,3,4000,0,adr_tv,电信,54,897
1590843240,5,500,0,webh5,联通,0,3
1590843240,3,4000,0,pc_exe,电信,6,292
1590843240,8,4000,1,ipad,联通,1,49
1590843240,5,2000,1,ios,海外,5,132
1590843240,6,2000,0,ipad,小运营商,0,3
1590843240,6,2000,1,adr,海外,40,238
1590843240,6,2000,1,webh5,移动,12,4952
1590843240,6,500,0,ios,电信,7,39
1590843240,8,8000,1,adr,小运营商,0,41
1590843240,3,8000,1,ios,电信,14,371
1590843240,5,2000,1,adr,海外,0,110
1590843240,6,8000,1,webh5,电信,1,1400
1590843240,3,8000,1,pc_exe,移动,11,651
1590843240,3,8000,1,pc_exe,海外,0,10
1590843240,3,4000,1,webh5,电信,0,434
1590843240,8,4000,0,webh5,联通,0,15
1590843240,5,2000,0,pc_exe,教育网,0,3
1590843240,3,500,0,webh5,教育网,0,1
1590843240,6,2000,0,ipad,联通,0,14
1590843240,6,8000,1,adr,小运营商,3,74
1590843240,6,2000,1,ios,移动,630,4795
1590843240,8,4000,0,adr_tv,电信,39,565
1590843240,7,2000,1,ipad,电信,0,1
1590843240,8,8000,0,web,电信,1,66
1590843240,8,4000,1,pc_exe,联通,2,108
1590843240,6,8000,1,ipad,移动,2,200
1590843240,8,500,1,webh5,电信,2,505
1590843240,6,8000,1,adr,联通,23,772
1590843240,5,2000,0,webh5,移动,0,5
1590843240,8,500,0,pc_exe,移动,6,181
1590843240,3,4000,1,adr,小运营商,2,107
1590843240,6,8000,1,adr,移动,34,1304
1590843240,6,8000,0,webh5,小运营商,0,3
1590843240,8,4000,1,ipad,电信,0,124
1590843240,7,0,1,ipad,联通,0,2
1590843240,3,2000,1,ipad,海外,0,138
1590843240,8,0,0,adr_tv,联通,19,376
1590843240,3,4000,0,webh5,海外,0,2
1590843240,6,2000,1,ipad,移动,207,2037
1590843240,5,500,1,ipad,联通,1,34
1590843240,6,2000,1,adr,小运营商,105,1058
1590843240,3,500,1,ios,联通,7,298
1590843240,6,4000,1,adr,电信,182,2932
1590843240,5,500,0,ios,移动,6,26
1590843240,3,0,0,adr_tv,电信,42,1613
1590843240,8,4000,1,webh5,电信,0,537
1590843240,8,2000,1,ios,未知,0,12
1590843240,5,2000,1,ipad,移动,8,383
1590843240,6,2000,0,webh5,教育网,0,4
1590843240,5,2000,1,adr,小运营商,12,609
1590843240,3,500,0,webh5,海外,0,3
1590843240,3,2000,0,pc_exe,电信,15,1634
1590843240,6,4000,1,webh5,教育网,0,8
1590843240,8,2000,0,adr,小运营商,5,82
1590843240,6,500,0,webh5,电信,0,135
1590843240,3,2000,1,ios,海外,9,270
1590843240,8,2000,1,ipad,联通,7,893
1590843240,8,500,0,pc_exe,海外,0,14
1590843240,8,2000,0,ipad,移动,1,23
1590843240,8,8000,1,pc_exe,移动,16,502
1590843240,3,500,0,adr,电信,4,193
1590843240,6,500,0,adr,移动,28,247
1590843240,3,4000,1,pc_exe,联通,3,124
1590843240,5,500,0,adr,联通,28,1880
1590843240,8,500,0,webh5,海外,0,7
1590843240,5,4000,1,ipad,联通,2,14
1590843240,3,8000,1,pc_exe,教育网,0,6
1590843240,8,0,0,adr_tv,小运营商,2,28
1590843240,5,8000,1,pc_exe,电信,3,274
1590843240,5,2000,0,pc_exe,移动,3,72
1590843240,3,2000,0,webh5,未知,0,1
1590843240,3,4000,1,adr,移动,26,1550
1590843240,6,500,1,webh5,移动,3,755
1590843240,5,2000,0,pc_exe,海外,0,7
1590843240,3,2000,0,webh5,小运营商,0,37
1590843240,8,500,0,pc_exe,教育网,0,3
1590843240,5,500,1,pc_exe,海外,0,1
1590843240,3,8000,0,pc_exe,联通,1,471
1590843240,6,-1,0,adr_tv,电信,0,2
1590843240,6,0,0,adr,小运营商,0,3
1590843240,3,500,0,webh5,联通,3,29
1590843240,8,8000,0,webh5,电信,0,36
1590843240,8,0,0,webh5,联通,0,16
1590843240,6,0,0,ipad,移动,0,1
1590843240,6,500,1,pc_exe,移动,25,87
1590843240,6,4000,1,adr,海外,1,6
1590843240,6,8000,1,ios,联通,8,238
1590843240,6,8000,1,pc_exe,未知,0,3
1590843240,3,4000,0,pc_exe,海外,0,27
1590843240,5,2000,0,adr_tv,电信,19,419
1590843240,8,500,1,ios,移动,21,640
1590843240,6,4000,0,web,电信,0,8
1590843240,5,4000,1,adr_tv,联通,0,3
1590843240,6,2000,0,webh5,联通,0,191
1590843240,3,2000,0,ios,移动,1,49
1590843240,8,2000,0,adr_tv,移动,47,1105
1590843240,5,500,1,adr,海外,1,46
1590843240,3,4000,0,pc_exe,教育网,0,3
1590843240,8,8000,1,webh5,移动,3,458
1590843240,3,8000,0,web,电信,1,72
1590843240,8,2000,0,adr,移动,38,648
1590843240,3,4000,1,pc_exe,电信,7,301
1590843240,5,4500,0,ipad,联通,1,3
1590843240,3,500,0,web,移动,0,57
1590843240,3,4000,0,pc_exe,移动,2,320
1590843240,6,2000,1,adr,联通,1647,9055
1590843240,6,8000,1,pc_exe,电信,15,723
1590843240,6,4000,0,adr,联通,3,131
1590843240,6,4000,1,adr_tv,电信,1,4
1590843240,8,500,0,webh5,小运营商,0,5
1590843240,8,500,1,webh5,小运营商,0,50
1590843240,3,500,1,pc_exe,联通,2,26
1590843240,6,500,1,pc_exe,海外,3,13
1590843240,8,4000,0,ios,电信,2,19
1590843240,5,4000,0,adr,联通,2,223
1590843240,6,8000,1,ipad,小运营商,0,9
1590843240,3,8000,1,webh5,教育网,0,1
1590843240,3,2000,1,webh5,小运营商,0,222
1590843240,3,8000,1,webh5,移动,0,350
1590843240,6,4000,1,ios,教育网,0,3
1590843240,255,0,2,webh5,移动,6,382
1590843240,5,500,1,ios,未知,0,3
1590843240,6,4500,0,webh5,联通,0,2
1590843240,8,2000,0,adr,联通,14,301
1590843240,3,500,1,ipad,电信,0,56
1590843240,3,2000,1,ios,教育网,0,8
1590843240,6,2500,1,ios,电信,0,3
1590843240,3,4000,1,ipad,移动,0,54
1590843240,6,8000,1,webh5,小运营商,0,59
1590843240,3,2000,0,pc_exe,联通,3,767
1590843240,5,500,1,webh5,移动,0,16
1590843240,8,2000,0,ios,移动,8,108
1590843240,3,2000,0,adr_tv,移动,51,1152
1590843240,8,4500,0,pc_exe,小运营商,0,2
1590843240,8,4000,1,ios,联通,5,445
1590843240,8,0,0,adr_tv,电信,24,911
1590843240,8,500,0,webh5,移动,0,43
1590843240,8,8000,0,ios,联通,2,11
1590843240,3,4000,1,pc_exe,未知,0,3
1590843240,6,0,0,adr,联通,2,68
1590843240,6,500,1,ipad,教育网,0,3
1590843240,8,8000,1,pc_exe,教育网,0,3
1590843240,5,500,0,pc_exe,联通,0,14
1590843240,8,0,0,webh5,小运营商,0,1
1590843240,5,4000,1,webh5,联通,0,43
1590843240,6,500,0,web,电信,0,3
1590843240,3,8000,1,webh5,海外,0,19
1590843240,3,8000,0,ios,联通,0,3
1590843240,8,2000,0,pc_exe,电信,26,3570
1590843240,3,2000,1,ipad,联通,11,822
1590843240,3,4000,0,webh5,移动,0,22
1590843240,8,500,0,web,移动,0,23
1590843240,3,500,0,pc_exe,海外,0,17
1590843240,6,4000,0,adr,移动,8,135
1590843240,5,8000,1,webh5,电信,0,46
1590843240,5,2000,1,adr,移动,80,4721
1590843240,3,2000,1,pc_exe,移动,68,1288
1590843240,6,4000,0,ios,联通,0,3
1590843240,6,2000,0,adr,电信,56,1098
1590843240,6,500,1,ios,海外,16,112
1590843240,3,4000,1,ipad,电信,0,96
1590843240,5,8000,0,adr_tv,联通,0,6
1590843240,6,500,1,adr,教育网,0,3
1590843240,6,2000,1,webh5,未知,0,7
1590843240,3,2000,0,webh5,电信,0,187
1590843240,5,4000,0,pc_exe,小运营商,2,31
1590843240,5,2000,1,ios,小运营商,7,191
1590843240,15,0,1,ipad,联通,0,2
1590843240,3,8000,0,ios,小运营商,0,2
1590843240,8,8000,1,adr,教育网,0,3
1590843240,6,4000,1,ipad,联通,2,73
1590843240,3,8000,1,webh5,联通,0,218
1590843240,8,0,0,adr,电信,0,47
1590843240,6,4000,1,ios,电信,69,1492
1590843240,6,500,0,ios,移动,8,32
1590843240,3,500,1,webh5,电信,1,444
1590843240,8,500,1,pc_exe,联通,2,25
1590843240,8,4000,1,adr,联通,31,924
1590843240,5,500,0,webh5,电信,0,7
1590843240,6,2000,1,adr_tv,移动,1,3
1590843240,5,4000,0,pc_exe,联通,0,45
1590843240,6,8000,0,webh5,移动,1,48
1590843240,5,0,0,adr,移动,0,31
1590843240,3,500,1,adr,联通,14,614
1590843240,3,0,0,adr_tv,联通,12,714
1590843240,255,0,2,webh5,海外,0,18
1590843240,5,500,0,pc_exe,电信,0,21
1590843240,6,4000,1,webh5,海外,0,6
1590843240,5,500,0,adr,移动,2,247
1590843240,5,8000,0,pc_exe,移动,0,166
1590843240,6,500,1,ipad,海外,1,23
1590843240,8,4000,0,web,联通,0,12
1590843240,6,500,1,adr,电信,245,2094
1590843240,3,4500,0,ipad,移动,0,6
1590843240,5,2000,1,ios,联通,41,874
1590843240,3,2000,0,pc_exe,小运营商,0,88
1590843240,6,2000,0,webh5,小运营商,1,52
1590843240,6,4000,0,ios,小运营商,0,3
1590843240,3,8000,0,webh5,小运营商,0,2
1590843240,6,4000,0,adr_tv,海外,0,8
1590843240,6,8000,0,pc_exe,小运营商,1,95
1590843240,5,4000,0,adr_tv,移动,34,395
1590843240,5,2500,1,ipad,海外,0,3
1590843240,5,4000,1,ios,海外,0,17
1590843240,6,0,0,adr_tv,移动,19,1157
1590843240,5,4000,1,pc_exe,移动,6,123
1590843240,6,0,1,ipad,联通,0,1
1590843240,6,2000,0,adr_tv,小运营商,2,111
1590843240,3,500,1,ipad,小运营商,1,15
1590843240,3,4000,1,webh5,未知,0,2
1590843240,6,2000,0,adr_tv,电信,64,1382
1590843240,8,500,1,ipad,小运营商,0,33
1590843240,5,500,1,pc_exe,移动,0,6
1590843240,5,2000,0,adr,教育网,0,3
1590843240,8,500,0,adr,海外,0,12
1590843240,5,500,0,ipad,移动,0,3
1590843240,3,8000,1,adr,电信,13,961
1590843240,6,500,1,adr,海外,8,90
1590843240,3,500,0,adr,海外,1,37
1590843240,8,500,1,ios,小运营商,0,46
1590843240,5,500,0,adr,小运营商,0,6
1590843240,5,4000,0,adr_tv,小运营商,4,27
1590843240,8,2000,1,ios,电信,122,3831
1590843240,5,0,0,adr,联通,3,154
1590843240,3,500,1,ios,小运营商,5,50
1590843240,5,8000,0,ios,电信,0,1
1590843240,5,2000,0,ipad,联通,0,6
1590843240,8,8000,1,adr,电信,16,754
1590843240,255,4294967,0,adr,移动,0,5
1590843240,6,8000,0,webh5,联通,0,26
1590843240,3,8000,0,adr,小运营商,0,1
1590843240,3,4000,1,adr,联通,18,829
1590843240,6,8000,1,pc_exe,联通,8,287
1590843240,5,4000,0,adr_tv,海外,0,3
1590843240,6,4500,0,ipad,联通,0,3
1590843240,3,0,0,ipad,联通,0,1
1590843240,8,4000,1,ipad,移动,2,73
1590843240,255,0,2,webh5,联通,3,198
1590843240,8,4000,1,adr,小运营商,2,88
1590843240,5,2000,0,adr,电信,15,419
1590843240,5,500,1,ios,海外,0,31
1590843240,8,2000,0,pc_exe,联通,10,1591
1590843240,3,4000,0,webh5,联通,2,19
1590843240,8,500,1,pc_exe,小运营商,0,6
1590843240,5,500,0,pc_exe,小运营商,0,3
1590843240,6,2000,1,pc_exe,联通,150,1551
1590843240,3,8000,0,adr_tv,小运营商,0,9
1590843240,8,2000,1,webh5,教育网,0,34
1590843240,5,2000,1,ipad,电信,6,531
1590843240,6,4000,1,pc_exe,移动,11,348
1590843240,6,4000,0,adr,小运营商,0,12
1590843240,3,500,1,ipad,移动,0,64
1590843240,8,500,0,ios,海外,0,4
1590843240,8,2000,1,adr,电信,261,9900
1590843240,3,8000,0,pc_exe,小运营商,0,71
1590843240,5,8000,1,adr,移动,8,535
1590843240,5,2000,1,adr,联通,56,2877
1590843240,8,500,1,ios,联通,15,309
1590843240,5,500,0,adr_tv,小运营商,2,12
1590843240,3,500,1,adr,小运营商,1,77
1590843240,6,2000,0,ios,电信,5,155
1590843240,8,2500,1,webh5,电信,0,3
1590843240,5,8000,1,pc_exe,联通,1,141
1590843240,6,2000,0,pc_exe,小运营商,12,249
1590843240,5,2000,0,webh5,联通,0,8
1590843240,3,500,1,webh5,阿里云,0,2
1590843240,8,4000,0,adr_tv,未知,0,3
1590843240,6,8000,1,ipad,电信,5,339
1590843240,6,2000,1,ipad,未知,0,6
1590843240,3,2000,0,adr,移动,40,521
1590843240,3,2000,1,ios,电信,135,3851
1590843240,6,4000,1,webh5,联通,1,348
1590843240,5,2000,1,pc_exe,联通,0,6
1590843240,3,4000,1,ios,小运营商,2,68
1590843240,5,4000,1,webh5,移动,0,24
1590843240,8,4000,0,webh5,小运营商,0,5
1590843240,6,4000,1,webh5,移动,0,536
1590843240,3,500,0,webh5,移动,0,18
1590843240,6,2000,1,pc_exe,电信,388,3652
1590843240,5,500,1,webh5,小运营商,0,8
1590843240,3,8000,1,ipad,海外,0,6
1590843240,8,4000,0,pc_exe,小运营商,1,23
1590843240,3,2000,1,adr,电信,203,9257
1590843240,6,8000,0,webh5,海外,0,2
1590843240,3,4000,1,ios,移动,17,473
1590843240,6,2000,1,ipad,电信,354,2819
1590843240,8,500,1,ipad,移动,3,84
1590843240,8,-1,0,adr_tv,移动,0,5
1590843240,8,2000,1,webh5,海外,0,37
1590843240,6,4000,1,ios,海外,2,26
1590843240,3,0,0,adr,电信,0,28
1590843240,3,500,0,ios,海外,0,1
1590843240,5,500,1,webh5,海外,0,7
1590843240,8,500,0,adr_tv,联通,2,48
1590843240,3,0,0,webh5,联通,0,9
1590843240,8,2000,1,pc_exe,移动,89,1980
1590843240,3,2000,1,webh5,教育网,0,26
1590843240,5,0,1,ipad,联通,0,4
1590843240,6,4000,0,pc_exe,电信,6,527
1590843240,3,500,1,ios,移动,19,587
1590843240,6,2000,1,webh5,电信,18,8094
1590843240,8,8000,1,ios,电信,1,357
1590843240,8,500,1,adr,小运营商,0,88
1590843240,3,2000,1,webh5,海外,0,112
1590843240,8,4000,1,ios,移动,13,614
1590843240,5,4000,1,adr,教育网,0,6
1590843240,5,2000,0,ipad,海外,0,1
1590843240,8,2000,1,pc_exe,教育网,0,12
1590843240,8,2000,0,ipad,小运营商,0,3
1590843240,6,8000,1,ios,移动,14,355
1590843240,8,2000,1,adr,海外,2,61
1590843240,6,8000,1,ios,小运营商,0,26
1590843240,6,500,0,ipad,移动,0,7
1590843240,8,2000,1,adr,未知,0,1
1590843240,5,4000,0,ios,移动,0,6
1590843240,8,500,0,adr_tv,小运营商,2,18
1590843240,8,500,0,ios,电信,2,6
1590843240,5,8000,0,pc_exe,海外,0,9
1590843240,3,2000,0,ios,小运营商,0,13
1590843240,6,4500,1,ios,移动,0,5
1590843240,6,2000,1,adr,移动,2680,17835
1590843240,6,2500,1,ipad,联通,0,21
1590843240,8,4000,0,webh5,移动,0,19
1590843240,5,2000,0,adr_tv,联通,6,204
1590843240,3,500,0,adr_tv,联通,10,72
1590843240,3,2000,1,pc_exe,海外,0,17
1590843240,3,500,0,ipad,联通,0,3
1590843240,8,8000,1,webh5,海外,0,3
1590843240,8,4000,0,pc_exe,海外,0,1
1590843240,5,8000,1,ios,小运营商,3,18
1590843240,3,8000,1,ipad,联通,0,141
1590843240,4,2000,1,ios,移动,0,1
1590843240,8,500,1,pc_exe,电信,1,44
1590843240,8,4000,1,webh5,小运营商,0,15
1590843240,5,0,1,ios,电信,0,3
1590843240,6,8000,0,web,联通,0,9
1590843240,5,4000,1,adr,未知,0,3
1590843240,8,4000,0,adr_tv,联通,12,251
1590843240,6,8000,0,ios,电信,0,6
1590843240,5,500,1,adr,电信,35,724
1590843240,5,8000,0,webh5,联通,0,5
1590843240,3,2000,1,pc_exe,未知,1,4
1590843240,8,8000,1,webh5,联通,1,325
1590843240,6,8000,0,adr_tv,联通,0,26
1590843240,5,4000,1,adr,海外,0,16
1590843240,3,2000,0,ipad,电信,3,29
1590843240,8,4000,1,pc_exe,电信,23,259
1590843240,13,0,1,ipad,联通,0,1
1590843240,5,4000,0,adr,移动,1,53
1590843240,6,4000,1,ipad,海外,0,9
1590843240,255,4294967,0,adr,联通,0,12
1590843240,6,500,0,adr,小运营商,0,28
1590843240,8,0,0,webh5,移动,0,13
1590843240,8,8000,0,ipad,电信,1,8
1590843240,5,500,0,pc_exe,移动,0,24
1590843240,6,2000,0,pc_exe,教育网,0,9
1590843240,6,8000,1,pc_exe,小运营商,4,52
1590843240,6,500,1,ios,电信,118,693
1590843240,3,2000,1,pc_exe,小运营商,6,126
1590843240,6,2000,0,pc_exe,移动,40,3852
1590843240,5,500,1,webh5,联通,0,11
1590843240,6,2000,1,ipad,小运营商,11,284
1590843240,6,2000,0,adr,海外,2,18
1590843240,8,2000,1,adr,教育网,0,10
1590843240,3,2000,1,webh5,联通,5,1417
1590843240,6,4000,1,adr,教育网,0,1
1590843240,5,8000,1,ipad,小运营商,0,4
1590843240,3,0,1,ipad,电信,1,11
1590843240,6,0,0,adr,移动,2,54
1590843240,3,8000,1,ios,海外,0,7
1590843240,5,4000,0,webh5,电信,0,7
1590843240,8,2000,0,ios,小运营商,0,6
1590843240,6,2000,1,ios,小运营商,24,310
1590843240,8,500,0,pc_exe,小运营商,0,35
1590843240,5,500,0,adr_tv,移动,6,60
1590843240,8,2000,1,webh5,移动,11,3156
1590843240,3,2500,1,ipad,小运营商,0,3
1590843240,3,8000,0,ios,移动,0,10
1590843240,3,2000,1,adr,海外,1,160
1590843240,8,500,1,adr,联通,26,688
1590843240,8,2500,1,ipad,电信,0,10
