min,line,coderate,p2p,platform,isp,value,cnt
1590840300,7,4000,1,ipad,联通,0,9
1590840300,3,4000,1,pc_exe,电信,0,3
1590840300,7,500,1,ios,移动,10,159
1590840300,5,2000,0,adr,移动,0,31
1590840300,3,2000,1,ios,移动,0,105
1590840300,7,4000,0,ios,电信,0,3
1590840300,5,2000,1,ios,海外,0,3
1590840300,7,2000,1,ios,海外,5,17
1590840300,7,2000,0,pc_exe,移动,42,114
1590840300,7,4000,0,webh5,移动,0,2
1590840300,3,0,0,adr,联通,0,3
1590840300,7,4000,1,adr,移动,12,330
1590840300,5,0,0,adr_tv,移动,0,3
1590840300,7,500,1,adr,联通,6,185
1590840300,7,2000,0,adr,移动,10,12
1590840300,7,500,1,ipad,小运营商,0,3
1590840300,5,500,1,ios,移动,4,39
1590840300,5,2000,1,webh5,电信,0,9
1590840300,5,2000,1,ipad,电信,0,19
1590840300,5,2000,0,pc_exe,移动,1,12
1590840300,5,2000,1,adr,小运营商,0,33
1590840300,3,8000,0,webh5,电信,0,2
1590840300,3,8000,1,pc_exe,移动,0,16
1590840300,7,8000,1,adr,电信,4,106
1590840300,3,2000,1,adr,联通,1,99
1590840300,5,500,0,ios,联通,1,40
1590840300,5,2000,0,ios,联通,0,126
1590840300,5,8000,1,adr,电信,3,27
1590840300,7,0,0,adr_tv,小运营商,1,3
1590840300,5,4000,1,adr,移动,0,52
1590840300,7,4000,1,webh5,教育网,0,3
1590840300,7,4000,1,pc_exe,移动,0,9
1590840300,3,500,1,ios,海外,0,2
1590840300,3,2000,0,adr,电信,0,3
1590840300,5,2000,1,adr,教育网,0,6
1590840300,5,4000,0,adr_tv,移动,0,3
1590840300,7,4000,1,webh5,联通,0,14
1590840300,7,4000,0,webh5,电信,0,4
1590840300,3,0,0,adr_tv,电信,0,8
1590840300,7,2000,1,webh5,小运营商,1,46
1590840300,7,4000,0,adr_tv,移动,2,22
1590840360,7,2000,0,webh5,移动,1,7
1590840360,7,4000,0,pc_exe,移动,0,21
1590840360,7,2000,1,ios,教育网,0,5
1590840360,7,2000,0,pc_exe,移动,41,128
1590840360,3,4000,0,adr_tv,电信,0,4
1590840360,7,4000,1,adr,移动,12,296
1590840360,3,4000,1,ios,移动,0,3
1590840360,7,8000,1,webh5,电信,0,55
1590840360,7,2000,0,webh5,小运营商,0,1
1590840360,5,4000,0,pc_exe,移动,0,9
1590840360,3,8000,1,ios,联通,0,2
1590840360,7,2000,0,adr,小运营商,3,3
1590840360,5,4000,1,pc_exe,移动,1,3
1590840360,7,500,0,adr,电信,0,9
1590840360,7,2000,1,ios,海外,3,14
1590840360,3,4000,1,webh5,电信,0,3
1590840360,7,4000,1,webh5,教育网,0,1
1590840360,3,500,1,ios,电信,0,11
1590840360,5,2000,0,ios,电信,0,9
1590840360,7,500,0,pc_exe,联通,1,10
1590840360,3,500,1,adr,小运营商,0,3
1590840360,7,8000,0,pc_exe,联通,0,24
1590840360,3,8000,1,ios,电信,0,8
1590840360,7,2000,1,ipad,海外,0,3
1590840360,7,8000,1,ipad,移动,0,3
1590840360,3,2000,1,adr,海外,0,11
1590840360,3,4000,0,ios,移动,0,3
1590840360,3,8000,1,ipad,电信,0,3
1590840360,3,8000,1,adr,小运营商,0,3
1590840360,5,8000,1,adr,电信,0,27
1590840360,5,500,1,ios,移动,2,42
1590840360,3,500,1,ios,海外,0,1
1590840360,7,500,0,adr_tv,电信,0,3
1590840360,3,2000,0,adr,电信,0,3
1590840360,7,4000,1,ios,联通,1,52
1590840360,5,2000,0,ios,联通,1,129
1590840360,7,8000,1,adr,电信,1,101
1590840360,5,2000,1,webh5,小运营商,0,3
1590840360,7,2000,0,ipad,电信,0,1
1590840360,3,2000,1,ipad,电信,0,6
1590840360,5,2000,1,adr,电信,3,304
1590840360,7,2000,1,pc_exe,小运营商,2,11
1590840360,7,500,1,adr,电信,12,375
1590840360,7,500,1,adr,联通,4,182
1590840360,3,4000,1,adr,电信,2,22
1590840360,7,4000,0,adr,移动,0,6
1590840360,7,8000,1,pc_exe,电信,0,17
1590840360,7,2000,0,adr,移动,10,12
1590840360,5,2000,1,adr,移动,8,386
1590840360,3,0,0,adr,联通,0,3
1590840360,7,4000,1,webh5,移动,0,23
1590840360,7,500,1,pc_exe,电信,0,3
1590840360,3,2000,1,adr,联通,6,90
1590840360,5,2000,1,ipad,联通,0,4
1590840360,5,4000,0,adr_tv,移动,0,3
1590840360,7,4000,0,pc_exe,电信,1,43
1590840360,7,500,0,adr_tv,移动,0,12
1590840360,7,2000,0,ios,移动,1,1
1590840360,3,2000,1,ios,联通,0,50
1590840360,3,0,0,adr,电信,0,3
1590840360,5,8000,0,ios,联通,0,6
1590840360,7,500,1,ipad,电信,0,6
1590840360,7,8000,1,ios,海外,0,1
1590840360,5,2000,1,ios,小运营商,1,9
1590840360,7,8000,0,webh5,移动,0,3
1590840360,5,2000,0,adr_tv,移动,0,9
1590840360,3,2000,0,adr_tv,移动,0,7
1590840360,5,4000,1,adr,联通,0,23
1590840360,7,4000,1,webh5,联通,0,13
1590840360,7,500,1,ios,小运营商,0,4
1590840360,7,2000,1,webh5,移动,0,400
1590840360,3,4000,1,adr,联通,1,13
1590840360,7,500,1,ipad,小运营商,0,3
1590840360,3,0,0,adr_tv,电信,0,6
1590840360,5,4000,1,ios,联通,0,2
1590840360,3,2000,1,ios,移动,0,87
1590840360,3,8000,0,pc_exe,小运营商,1,1
1590840360,7,500,1,adr,海外,1,6
1590840360,5,2000,1,ios,教育网,0,6
1590840360,7,0,0,adr_tv,移动,0,30
1590840360,5,2000,1,ios,海外,0,3
1590840360,7,500,0,webh5,电信,0,3
1590840360,5,500,0,adr,电信,0,5
1590840360,7,2000,1,webh5,小运营商,0,49
1590840360,5,4000,1,adr,移动,0,63
1590840360,7,2000,0,ios,电信,0,7
1590840360,3,8000,1,webh5,移动,0,3
1590840360,5,8000,0,pc_exe,联通,0,1
1590840360,3,4000,1,pc_exe,电信,0,3
1590840360,5,2000,0,webh5,移动,0,4
1590840360,7,8000,1,adr,联通,0,65
1590840360,7,2000,0,ios,联通,1,1
1590840360,7,500,0,webh5,海外,0,4
1590840360,3,2000,1,ipad,移动,0,10
1590840360,7,500,1,ipad,移动,0,6
1590840360,5,500,0,adr,联通,1,206
1590840360,7,4000,1,pc_exe,移动,0,9
1590840360,5,2000,1,adr,小运营商,2,32
1590840360,5,2000,1,ios,电信,1,121
1590840360,3,500,0,ios,联通,0,4
1590840360,7,8000,1,pc_exe,联通,0,3
1590840360,7,4000,0,ios,电信,0,3
1590840360,5,8000,0,pc_exe,电信,0,21
1590840360,5,2000,0,pc_exe,移动,0,14
1590840360,7,500,1,ios,移动,8,159
1590840360,3,8000,1,pc_exe,移动,0,12
1590840360,3,2000,0,webh5,电信,0,3
1590840360,7,2000,0,ipad,联通,0,1
1590840360,7,2000,1,adr,小运营商,2,132
1590840360,7,500,1,webh5,联通,0,21
1590840360,5,8000,1,pc_exe,联通,0,3
1590840360,7,0,0,adr_tv,小运营商,0,2
1590840360,7,4000,1,pc_exe,电信,0,3
1590840360,7,8000,1,webh5,移动,0,33
1590840360,7,500,0,ipad,电信,0,6
1590840360,3,0,0,adr_tv,移动,0,12
1590840360,5,500,1,adr,电信,4,68
1590840360,5,4000,0,adr_tv,联通,2,3
1590840360,3,2000,1,webh5,小运营商,0,2
1590840360,5,4000,0,adr,联通,1,17
1590840360,5,4000,0,adr,移动,0,3
1590840360,5,500,0,pc_exe,移动,0,8
1590840360,7,2000,1,ios,移动,6,411
1590840360,7,8000,0,ipad,海外,3,3
1590840360,5,2000,1,webh5,移动,0,5
1590840360,5,4000,0,adr_tv,电信,0,6
1590840360,5,500,1,ios,小运营商,0,3
1590840360,3,2000,0,ios,联通,1,11
1590840360,7,8000,1,ios,联通,0,9
1590840360,3,4000,1,webh5,联通,0,3
1590840360,7,4000,0,adr_tv,电信,3,24
1590840360,3,2000,0,web,电信,0,3
1590840360,5,2000,1,ios,移动,2,119
1590840360,7,2000,0,adr_tv,移动,8,18
1590840360,7,2000,1,adr,教育网,0,6
1590840360,7,500,0,pc_exe,移动,0,9
1590840360,3,500,1,ios,移动,3,28
1590840360,7,8000,1,pc_exe,移动,0,3
1590840360,255,4294967,0,adr,联通,0,1
1590840360,7,2000,0,webh5,电信,2,9
1590840360,7,500,0,ios,联通,0,5
1590840360,5,8000,1,ios,联通,0,2
1590840360,7,500,1,webh5,小运营商,0,5
1590840360,5,500,1,ios,海外,0,2
1590840360,5,2000,0,adr,电信,0,22
1590840360,3,8000,1,adr,电信,0,27
1590840360,5,2000,1,pc_exe,移动,0,3
1590840360,7,4000,1,adr,小运营商,0,12
1590840360,5,2000,0,adr,海外,0,3
1590840360,5,500,1,ios,电信,0,22
1590840360,7,0,0,adr_tv,电信,1,26
1590840360,5,500,1,adr,小运营商,0,9
1590840360,5,8000,1,ios,移动,0,2
1590840360,3,8000,0,pc_exe,移动,0,19
1590840360,7,4000,1,ios,电信,3,67
1590840360,3,500,1,ios,联通,2,23
1590840360,7,2000,1,ipad,移动,3,82
1590840360,3,2000,1,webh5,电信,0,4
1590840360,7,2000,1,webh5,教育网,0,3
1590840360,5,2000,0,pc_exe,联通,0,7
1590840360,7,500,0,ios,移动,0,9
1590840360,3,8000,1,webh5,电信,0,1
1590840360,7,2000,1,adr,联通,32,840
1590840360,5,8000,1,adr,移动,0,20
1590840360,7,500,1,webh5,电信,0,92
1590840360,7,4000,0,webh5,联通,0,5
1590840360,7,2000,1,ios,联通,6,226
1590840360,3,500,1,adr,联通,2,23
1590840360,3,2000,0,ios,移动,0,15
1590840360,7,4000,1,adr,电信,8,361
1590840360,3,4000,1,webh5,移动,0,1
1590840360,3,8000,0,web,电信,0,6
1590840360,7,4000,1,ios,小运营商,0,6
1590840360,7,500,0,adr,移动,4,13
1590840360,5,2000,0,pc_exe,电信,0,12
1590840360,7,0,0,adr_tv,联通,0,18
1590840360,3,2000,0,adr,移动,0,3
1590840360,5,4000,0,pc_exe,海外,0,2
1590840360,3,8000,1,pc_exe,电信,0,12
1590840360,5,500,0,ios,联通,3,39
1590840360,5,2000,0,webh5,电信,0,2
1590840360,5,8000,1,pc_exe,移动,0,6
1590840360,7,2000,0,adr,海外,2,2
1590840360,7,500,1,ios,电信,2,75
1590840360,5,0,0,adr_tv,电信,0,6
1590840360,7,500,1,adr,小运营商,0,24
1590840360,7,4000,0,webh5,移动,0,2
1590840360,7,4000,0,ios,移动,0,16
1590840360,7,4000,0,adr_tv,移动,3,27
1590840360,7,500,0,pc_exe,小运营商,0,3
1590840360,5,2000,1,ipad,移动,0,3
1590840360,7,4000,1,webh5,电信,0,31
1590840360,7,0,0,adr,移动,0,12
1590840360,5,8000,1,adr,联通,0,20
1590840360,3,2000,1,adr,小运营商,1,13
1590840360,7,2000,0,pc_exe,联通,15,63
1590840360,3,4000,1,ios,联通,0,2
1590840360,3,2000,0,adr_tv,联通,0,3
1590840360,7,2000,1,adr,移动,42,1895
1590840360,7,4000,1,ios,海外,0,10
1590840360,3,2000,1,webh5,联通,0,8
1590840360,5,500,1,adr,联通,4,29
1590840360,7,2000,0,pc_exe,小运营商,0,6
1590840360,5,4000,0,ios,联通,0,3
1590840360,7,4000,1,ipad,电信,3,12
1590840360,5,8000,1,pc_exe,电信,0,3
1590840360,3,2000,1,ios,小运营商,0,15
1590840360,7,2000,1,ipad,联通,5,78
1590840360,7,500,1,webh5,海外,0,1
1590840360,3,2000,1,webh5,海外,0,3
1590840360,7,500,0,pc_exe,电信,0,13
1590840360,5,2000,0,adr,移动,1,32
1590840360,3,8000,1,adr,移动,0,27
1590840360,3,2000,0,adr_tv,电信,0,6
1590840360,3,2000,0,pc_exe,电信,0,5
1590840360,7,2000,1,ios,电信,11,584
1590840360,3,2000,1,ios,电信,0,75
1590840360,7,500,0,adr,联通,0,7
1590840360,7,4000,0,adr_tv,联通,0,9
1590840360,3,500,0,adr,电信,0,4
1590840360,3,2000,1,ios,海外,0,13
1590840360,3,2000,0,webh5,移动,0,4
1590840360,3,4000,1,adr,移动,0,22
1590840360,5,8000,1,webh5,移动,0,6
1590840360,7,4000,0,adr,联通,0,6
1590840360,3,4000,0,pc_exe,电信,1,4
1590840360,7,500,1,ios,海外,0,1
1590840360,5,2000,1,adr,教育网,1,6
1590840360,7,2000,0,adr,电信,14,16
1590840360,7,8000,1,ipad,电信,0,9
1590840360,7,4000,1,ipad,联通,0,9
1590840360,3,500,0,adr_tv,移动,0,3
1590840360,7,500,0,webh5,移动,0,4
1590840360,3,2000,0,adr,联通,0,24
1590840360,7,2000,1,ipad,电信,2,196
1590840360,5,2000,1,adr,联通,4,210
1590840360,7,8000,1,webh5,联通,0,18
1590840360,7,2000,1,webh5,联通,0,233
1590840360,5,4000,1,adr,电信,2,60
1590840360,7,0,0,webh5,联通,0,3
1590840360,3,2000,1,ipad,联通,0,3
1590840360,5,4000,1,ios,小运营商,0,1
1590840360,3,4000,0,adr_tv,移动,0,1
1590840360,5,500,0,adr,移动,0,28
1590840360,3,500,0,pc_exe,电信,0,1
1590840360,7,8000,1,adr,移动,0,92
1590840360,5,0,0,adr,联通,0,6
1590840360,7,8000,0,pc_exe,电信,2,91
1590840360,7,500,1,ipad,联通,0,3
1590840360,3,500,1,adr,移动,2,42
1590840360,7,2000,0,pc_exe,电信,35,217
1590840360,7,8000,0,web,电信,0,6
1590840360,3,8000,1,pc_exe,联通,0,6
1590840360,7,8000,1,adr,小运营商,0,6
1590840360,7,500,1,webh5,移动,1,63
1590840360,7,4000,1,adr,联通,3,141
1590840360,5,500,0,adr_tv,移动,0,3
1590840360,5,2000,0,adr_tv,电信,0,3
1590840360,3,8000,1,ios,移动,0,7
1590840360,3,500,1,adr,海外,2,3
1590840360,3,4000,0,pc_exe,小运营商,0,2
1590840360,7,8000,1,ios,移动,0,18
1590840360,7,2000,0,adr_tv,小运营商,3,4
1590840360,5,500,1,ios,联通,0,11
1590840360,5,2000,1,ipad,电信,0,16
1590840360,7,4000,0,adr,电信,0,9
1590840360,7,2000,1,webh5,电信,1,620
1590840360,5,2000,0,adr,联通,0,428
1590840360,5,500,1,adr,移动,1,77
1590840360,7,2000,1,pc_exe,联通,5,90
1590840360,7,500,1,ios,联通,6,55
1590840360,7,2000,0,adr_tv,联通,6,8
1590840360,7,2000,0,webh5,联通,1,3
1590840360,7,2000,1,pc_exe,电信,4,223
1590840360,7,500,1,pc_exe,移动,0,3
1590840360,7,0,0,webh5,电信,0,3
1590840360,7,8000,1,ios,电信,0,14
1590840360,5,2000,0,adr_tv,联通,0,3
1590840360,5,2000,0,ios,移动,0,6
1590840360,3,8000,0,webh5,电信,0,3
1590840360,7,4000,0,webh5,电信,0,4
1590840360,5,2000,1,pc_exe,联通,0,1
1590840360,7,4000,1,adr,教育网,1,3
1590840360,5,4000,0,adr,电信,0,3
1590840360,7,8000,0,webh5,电信,0,3
1590840360,7,2000,1,ipad,小运营商,0,12
1590840360,3,8000,0,pc_exe,联通,0,3
1590840360,3,2000,1,adr,移动,5,191
1590840360,5,4000,1,adr,小运营商,0,3
1590840360,7,4000,1,ios,移动,1,82
1590840360,7,2000,1,ios,小运营商,1,18
1590840360,7,2000,0,webh5,海外,2,5
1590840360,5,2000,1,ios,联通,0,57
1590840360,3,4000,0,adr,移动,0,3
1590840360,3,8000,1,adr,联通,0,19
1590840360,7,2000,0,adr_tv,电信,33,41
1590840360,5,2000,1,adr,未知,0,3
1590840360,3,2000,1,adr,电信,4,152
1590840360,7,2000,1,pc_exe,移动,4,116
1590840360,3,2000,1,webh5,移动,0,7
1590840360,3,4000,1,ios,电信,0,15
1590840360,5,2000,1,webh5,电信,0,9
1590840360,5,8000,1,ios,电信,0,2
1590840360,7,4000,1,webh5,小运营商,0,1
1590840360,7,8000,0,pc_exe,小运营商,0,6
1590840360,5,2000,1,ipad,小运营商,0,3
1590840360,5,4000,0,pc_exe,电信,1,9
1590840360,7,2000,1,adr,电信,52,1702
1590840360,3,8000,0,pc_exe,电信,0,25
1590840360,3,4000,0,pc_exe,移动,0,6
1590840360,5,4000,0,pc_exe,联通,0,3
1590840360,5,8000,1,ipad,联通,0,2
1590840360,5,8000,0,pc_exe,小运营商,0,3
1590840360,5,4000,1,ios,移动,1,11
1590840360,7,4000,1,ipad,移动,1,9
1590840360,3,4000,0,web,电信,1,6
1590840360,7,8000,0,pc_exe,移动,0,82
1590840360,7,4000,0,pc_exe,联通,0,9
1590840360,7,500,0,ios,电信,0,3
1590840360,7,2000,0,adr,联通,1,2
1590840360,7,0,0,adr,未知,0,2
1590840360,7,500,1,adr,移动,14,429
1590840360,5,4000,1,ios,电信,0,18
1590840360,3,500,1,adr,电信,2,42
1590840360,3,2000,0,ios,海外,0,5
1590840360,5,8000,0,pc_exe,移动,0,25
1590840360,3,500,0,adr,联通,0,9
1590840420,7,8000,1,ios,联通,0,6
1590840420,5,4000,0,adr_tv,联通,3,3
1590840420,7,8000,0,pc_exe,小运营商,0,4
1590840420,3,8000,1,ios,电信,0,6
1590840420,7,4000,1,adr,联通,5,132
1590840420,7,2000,1,ios,教育网,0,6
1590840420,5,8000,1,pc_exe,电信,0,3
1590840420,7,8000,0,pc_exe,联通,0,27
1590840420,7,500,1,ipad,联通,0,5
1590840420,7,2000,1,adr,移动,60,1822
1590840420,5,4000,1,pc_exe,移动,1,3
1590840420,3,0,0,adr_tv,移动,0,10
1590840420,7,4000,1,ipad,联通,0,9
1590840420,7,2000,1,webh5,电信,1,608
1590840420,7,8000,1,webh5,电信,0,51
1590840420,3,500,0,adr,联通,0,9
1590840420,7,8000,0,pc_exe,移动,1,73
1590840420,3,8000,0,pc_exe,小运营商,0,2
1590840420,5,2000,0,ios,电信,0,9
1590840420,7,2000,0,pc_exe,电信,6,218
1590840420,7,2000,1,ipad,电信,2,189
1590840420,7,2000,0,pc_exe,联通,2,65
1590840420,7,8000,1,webh5,移动,0,30
1590840420,5,500,0,ios,联通,0,41
1590840420,7,8000,0,webh5,移动,0,3
1590840420,5,0,0,adr_tv,电信,0,6
1590840420,3,8000,0,pc_exe,联通,0,3
1590840420,7,500,0,webh5,移动,0,4
1590840420,7,8000,1,webh5,联通,0,18
1590840420,7,4000,0,adr,联通,0,8
1590840420,5,500,1,ios,移动,0,39
1590840420,5,2000,0,webh5,电信,0,5
1590840420,7,2000,1,adr,海外,0,3
1590840420,7,4000,1,ios,电信,1,66
1590840420,7,4000,0,pc_exe,电信,0,40
1590840420,5,4000,1,ios,小运营商,0,4
1590840420,7,2000,1,ios,电信,10,632
1590840420,5,2000,0,adr_tv,电信,0,3
1590840420,3,0,0,adr_tv,电信,0,6
1590840420,7,4000,0,adr,电信,0,9
1590840420,7,2000,0,webh5,移动,0,1
1590840420,3,500,0,adr_tv,移动,0,3
1590840420,3,2000,1,adr,联通,3,86
1590840420,3,4000,1,webh5,移动,0,2
1590840420,7,500,1,adr,移动,17,416
1590840420,5,2000,1,ios,移动,1,127
1590840420,3,2000,1,ios,海外,0,6
1590840420,7,2000,0,adr,移动,2,2
1590840420,5,2000,1,adr,移动,11,369
1590840420,3,500,0,pc_exe,电信,0,2
1590840420,5,0,0,adr_tv,联通,0,2
1590840420,5,2000,0,adr,海外,0,3
1590840420,3,4000,1,adr,移动,1,23
1590840420,5,2000,0,adr_tv,联通,0,3
1590840420,5,500,1,ios,电信,0,28
1590840420,3,4000,0,adr_tv,移动,0,3
1590840420,7,4000,1,webh5,电信,0,27
1590840420,7,500,1,ipad,小运营商,0,3
1590840420,3,2000,0,pc_exe,电信,0,4
1590840420,7,500,0,ios,电信,0,3
1590840420,3,4000,0,adr,移动,0,3
1590840420,3,2000,0,web,电信,0,3
1590840420,3,500,0,adr,电信,0,4
1590840420,5,0,1,ipad,移动,0,1
1590840420,7,2000,0,adr_tv,移动,2,18
1590840420,3,4000,0,pc_exe,移动,0,5
1590840420,7,0,0,adr_tv,联通,0,18
1590840420,5,2000,0,ios,联通,1,128
1590840420,3,8000,0,web,电信,0,4
1590840420,5,4000,0,adr,联通,0,18
1590840420,3,2000,0,adr,移动,0,3
1590840420,5,500,1,adr,移动,0,83
1590840420,5,4000,0,adr_tv,电信,0,6
1590840420,7,4000,0,webh5,电信,0,1
1590840420,5,8000,1,adr,移动,0,23
1590840420,7,0,0,adr,联通,0,2
1590840420,3,4000,1,ios,移动,0,5
1590840420,7,4000,1,adr,移动,11,297
1590840420,7,500,0,adr,移动,2,12
1590840420,5,4000,0,adr,电信,0,3
1590840420,3,8000,1,adr,电信,0,29
1590840420,7,2000,1,ipad,海外,1,3
1590840420,5,2000,0,adr,电信,0,25
1590840420,5,2000,0,adr_tv,移动,0,9
1590840420,3,8000,1,pc_exe,联通,0,6
1590840420,5,4000,0,pc_exe,联通,0,3
1590840420,5,2000,0,pc_exe,联通,0,6
1590840420,7,8000,1,ipad,电信,0,9
1590840420,3,2000,1,ipad,电信,0,6
1590840420,3,8000,1,webh5,移动,0,2
1590840420,7,4000,1,adr,电信,9,347
1590840420,5,4000,1,adr,联通,0,23
1590840420,3,2000,0,ios,移动,0,3
1590840420,5,2000,1,webh5,小运营商,0,2
1590840420,7,4000,1,ios,小运营商,0,6
1590840420,7,2000,1,ios,海外,0,15
1590840420,5,8000,1,webh5,移动,0,4
1590840420,7,4000,1,webh5,移动,1,24
1590840420,7,2000,1,adr,联通,26,846
1590840420,5,500,0,pc_exe,移动,0,10
1590840420,5,2000,1,ios,小运营商,0,6
1590840420,7,2000,0,ios,电信,1,4
1590840420,5,8000,0,pc_exe,移动,0,25
1590840420,7,500,1,adr,海外,0,6
1590840420,7,500,0,pc_exe,小运营商,0,3
1590840420,5,8000,1,ios,移动,0,2
1590840420,5,500,1,adr,电信,2,52
1590840420,7,500,1,ipad,电信,0,6
1590840420,7,500,0,pc_exe,联通,0,15
1590840420,5,2000,0,webh5,移动,0,4
1590840420,3,2000,1,webh5,小运营商,0,2
1590840420,7,2000,0,adr_tv,小运营商,3,3
1590840420,3,2000,0,webh5,移动,0,4
1590840420,7,500,0,webh5,海外,0,3
1590840420,7,0,0,adr_tv,电信,0,24
1590840420,7,4000,0,pc_exe,联通,0,10
1590840420,3,500,1,adr,联通,0,23
1590840420,255,0,1,ios,移动,0,1
1590840420,7,500,0,ios,联通,0,3
1590840420,3,2000,0,ios,联通,0,11
1590840420,3,500,1,ios,海外,0,6
1590840420,3,2000,0,adr,电信,1,3
1590840420,5,2000,1,pc_exe,联通,0,3
1590840420,5,8000,1,ios,联通,0,1
1590840420,7,4000,1,pc_exe,电信,0,3
1590840420,3,2000,0,adr_tv,联通,0,3
1590840420,5,4000,0,ios,联通,0,3
1590840420,7,8000,1,adr,联通,0,58
1590840420,5,8000,1,pc_exe,联通,0,3
1590840420,7,8000,1,adr,小运营商,0,6
1590840420,3,500,1,adr,电信,0,41
1590840420,7,2000,0,adr,联通,2,2
1590840420,7,2000,1,adr,教育网,0,6
1590840420,7,8000,1,ipad,移动,0,3
1590840420,7,2000,1,ios,移动,2,422
1590840420,7,500,0,webh5,电信,0,4
1590840420,3,0,0,adr,移动,0,1
1590840420,7,4000,0,webh5,移动,0,2
1590840420,7,500,0,webh5,联通,0,1
1590840420,7,500,1,pc_exe,移动,0,3
1590840420,5,2000,1,webh5,移动,0,6
1590840420,5,8000,1,adr,电信,0,26
1590840420,7,500,0,pc_exe,电信,0,12
1590840420,3,2000,1,adr,小运营商,0,15
1590840420,5,4000,0,adr,移动,0,3
1590840420,3,4000,1,ios,海外,0,2
1590840420,3,8000,1,adr,联通,0,22
1590840420,7,500,0,ipad,电信,0,6
1590840420,5,2000,1,ipad,移动,0,4
1590840420,3,2000,1,adr,移动,2,179
1590840420,3,2000,0,webh5,电信,0,2
1590840420,3,500,1,ios,移动,3,26
1590840420,5,8000,0,pc_exe,小运营商,0,3
1590840420,7,500,1,webh5,小运营商,0,6
1590840420,7,8000,1,pc_exe,移动,0,3
1590840420,7,2000,0,adr_tv,电信,1,35
1590840420,3,2000,1,adr,海外,2,12
1590840420,5,2000,0,pc_exe,电信,0,13
1590840420,3,8000,1,pc_exe,电信,0,12
1590840420,7,4000,1,ios,海外,1,6
1590840420,7,2000,1,webh5,教育网,0,3
1590840420,5,2000,0,adr,联通,3,401
1590840420,7,4000,0,adr_tv,移动,0,26
1590840420,3,2000,0,adr_tv,电信,1,6
1590840420,7,500,0,ios,移动,0,7
1590840420,3,4000,1,adr,电信,0,22
1590840420,7,500,0,adr,电信,0,9
1590840420,7,4000,0,ios,移动,0,3
1590840420,7,2000,1,pc_exe,移动,15,128
1590840420,7,4000,1,ipad,移动,0,9
1590840420,7,500,1,webh5,电信,0,90
1590840420,7,8000,0,web,电信,0,6
1590840420,5,4000,1,ios,联通,0,4
1590840420,7,0,0,adr_tv,移动,0,31
1590840420,3,2000,1,ipad,联通,0,3
1590840420,7,8000,1,pc_exe,联通,0,3
1590840420,7,8000,0,webh5,电信,0,3
1590840420,7,500,1,ipad,移动,0,6
1590840420,7,2000,0,adr_tv,联通,2,12
1590840420,3,2000,1,ios,小运营商,0,18
1590840420,3,8000,1,adr,小运营商,0,3
1590840420,7,0,0,adr,移动,0,12
1590840420,5,2000,1,adr,教育网,0,6
1590840420,5,4000,0,adr_tv,移动,0,3
1590840420,5,2000,1,pc_exe,移动,0,3
1590840420,7,500,1,adr,联通,8,186
1590840420,7,2000,0,ios,移动,10,11
1590840420,5,2000,1,ios,联通,2,69
1590840420,7,4000,1,pc_exe,移动,1,11
1590840420,7,2000,1,webh5,小运营商,0,43
1590840420,7,4000,0,adr_tv,联通,0,10
1590840420,7,2000,1,adr,小运营商,2,117
1590840420,3,4000,0,ios,移动,0,1
1590840420,7,2000,1,pc_exe,联通,4,86
1590840420,7,8000,0,pc_exe,电信,0,97
1590840420,3,8000,0,pc_exe,移动,0,20
1590840420,7,2000,1,ipad,联通,0,76
1590840420,7,500,1,pc_exe,电信,1,3
1590840420,7,4000,1,webh5,联通,0,14
1590840420,3,2000,1,webh5,电信,0,4
1590840420,3,500,1,ios,电信,2,13
1590840420,7,2000,1,adr,电信,36,1676
1590840420,3,500,0,ios,联通,0,3
1590840420,5,2000,1,ipad,电信,0,13
1590840420,5,4000,0,pc_exe,移动,0,6
1590840420,7,500,1,ios,电信,2,52
1590840420,3,500,1,ios,联通,0,12
1590840420,5,2000,1,ipad,联通,0,6
1590840420,5,4000,0,pc_exe,电信,1,9
1590840420,3,2000,1,ipad,移动,0,9
1590840420,3,2000,1,ios,移动,2,79
1590840420,3,2000,1,adr,电信,2,148
1590840420,7,4000,0,webh5,联通,0,4
1590840420,3,2000,1,ios,联通,1,36
1590840420,3,4000,0,adr_tv,电信,0,3
1590840420,3,2000,0,adr,联通,0,20
1590840420,3,8000,0,webh5,电信,0,3
1590840420,7,0,0,webh5,电信,0,2
1590840420,5,8000,0,ios,联通,0,6
1590840420,5,4000,1,ios,电信,2,16
1590840420,7,500,1,adr,小运营商,0,18
1590840420,5,500,1,adr,小运营商,0,9
1590840420,7,4000,1,ipad,电信,0,9
1590840420,3,8000,1,adr,移动,0,27
1590840420,7,2000,1,ipad,移动,3,79
1590840420,3,500,1,adr,移动,0,45
1590840420,5,2000,0,adr,移动,0,40
1590840420,5,2000,1,webh5,电信,0,9
1590840420,7,2000,1,pc_exe,电信,6,219
1590840420,7,4000,1,adr,小运营商,0,12
1590840420,5,2000,1,adr,电信,2,302
1590840420,7,2000,1,webh5,海外,1,2
1590840420,3,4000,1,webh5,电信,0,2
1590840420,7,8000,1,ios,移动,0,28
1590840420,5,8000,1,adr,联通,0,17
1590840420,7,2000,1,ios,联通,5,225
1590840420,3,8000,1,ipad,电信,0,3
1590840420,7,2000,1,webh5,联通,0,237
1590840420,3,2000,1,ios,电信,3,70
